transaction_id;customer_id;transaction_date;online_order;order_status;list_price;new_product_id
16622;3146;27.05.2017;False;Approved;2091.47;23
17618;3146;09.04.2017;False;Cancelled;1227.34;186
4511;3145;23.10.2017;False;Approved;642.7;103
9383;3145;05.04.2017;False;Approved;478.16;11
10148;3145;18.09.2017;True;Approved;1992.93;125
13727;3145;19.07.2017;True;Approved;574.64;52
13741;3145;29.07.2017;False;Approved;1765.3;39
15494;3145;22.06.2017;False;Approved;1765.3;39
3514;3144;12.07.2017;False;Approved;71.49;22
11970;3144;27.10.2017;True;Approved;958.74;44
17758;3144;01.08.2017;True;Approved;945.04;82
2118;3143;16.06.2017;True;Approved;1071.23;54
4735;3143;02.05.2017;False;Approved;533.51;102
5987;3143;30.07.2017;True;Approved;1538.99;61
9153;3143;05.09.2017;True;Approved;590.26;129
9916;3143;03.11.2017;False;Approved;71.49;22
11952;3143;01.05.2017;False;Approved;1148.64;156
12259;3143;02.11.2017;True;Approved;1775.81;53
13360;3143;04.11.2017;False;Approved;1555.58;149
13562;3143;24.09.2017;True;Approved;1386.84;43
15500;3143;10.12.2017;False;Approved;499.53;64
19910;3143;28.05.2017;True;Approved;360.4;139
3257;3142;18.12.2017;True;Approved;642.31;144
6246;3142;09.01.2017;True;Approved;1403.5;19
7361;3142;03.04.2017;True;Approved;1415.01;173
19079;3142;19.08.2017;False;Approved;544.05;131
1770;3141;20.06.2017;True;Approved;742.54;34
3584;3141;07.09.2017;True;Approved;416.98;90
6452;3141;08.07.2017;True;Approved;642.7;74
6684;3141;21.10.2017;True;Approved;175.89;104
10917;3141;28.02.2017;False;Approved;478.16;122
12734;3141;09.03.2017;True;Approved;912.52;115
17923;3141;09.01.2017;True;Approved;227.88;28
55;3140;18.09.2017;False;Approved;363.01;4
14209;3140;20.11.2017;True;Approved;1172.78;145
19134;3140;25.01.2017;True;Approved;1179;75
10642;3139;18.05.2017;False;Approved;100.35;11
11146;3139;15.11.2017;True;Approved;1890.39;174
16300;3139;19.12.2017;False;Approved;642.31;172
3364;3138;03.02.2017;False;Approved;1777.8;60
4674;3138;04.04.2017;False;Approved;60.34;57
6915;3138;05.02.2017;False;Approved;1483.2;124
7584;3138;22.10.2017;False;Approved;1762.96;100
2565;3137;02.08.2017;True;Approved;227.88;28
5232;3137;16.01.2017;True;Approved;1577.53;84
9540;3137;22.03.2017;;Approved;1894.19;111
9635;3137;18.08.2017;False;Approved;100.35;171
10880;3137;22.04.2017;True;Approved;1172.78;181
11155;3137;15.01.2017;False;Approved;1148.64;156
15820;3137;05.09.2017;False;Approved;360.4;139
9898;3136;18.08.2017;True;Approved;642.7;74
13975;3136;05.12.2017;False;Approved;1810;91
17708;3136;02.02.2017;True;Approved;1280.28;106
18037;3136;29.01.2017;False;Approved;1172.78;181
4;3135;31.08.2017;False;Approved;1198.46;165
1134;3135;27.02.2017;True;Approved;1061.56;117
7000;3135;08.02.2017;False;Approved;358.39;185
8683;3135;17.05.2017;False;Approved;1061.56;117
9385;3135;18.05.2017;False;Approved;1945.43;141
14352;3135;31.05.2017;False;Approved;71.49;22
16342;3135;13.02.2017;True;Approved;1842.92;138
3933;3134;25.07.2017;False;Approved;1890.39;114
4185;3134;19.04.2017;True;Approved;1403.5;19
9382;3134;27.10.2017;False;Approved;1483.2;124
18372;3134;31.03.2017;True;Approved;1469.44;127
18686;3134;20.08.2017;True;Approved;1065.03;176
18766;3134;24.01.2017;True;Approved;1890.39;114
19003;3134;01.08.2017;True;Approved;1071.23;54
7762;3133;26.11.2017;True;Approved;1311.44;76
9017;3133;21.04.2017;False;Approved;1810;91
9896;3133;27.07.2017;False;Approved;100.35;171
12116;3133;19.12.2017;True;Approved;1810;91
15457;3133;13.03.2017;False;Approved;358.39;185
16514;3133;15.07.2017;True;Approved;1945.43;141
2226;3132;05.07.2017;True;Approved;175.89;104
4366;3132;17.03.2017;False;Approved;1635.3;177
5305;3132;07.12.2017;False;Approved;1231.15;40
5976;3132;11.10.2017;False;Approved;1890.39;114
9174;3132;21.08.2017;False;Approved;569.56;178
3797;3131;01.10.2017;True;Approved;544.05;131
4912;3131;26.11.2017;False;Approved;183.86;113
7041;3131;19.02.2017;False;Approved;1403.5;19
9886;3131;22.03.2017;False;Approved;235.63;162
10337;3131;14.04.2017;False;Approved;1280.28;106
13240;3131;13.12.2017;False;Approved;1894.19;111
15192;3131;04.08.2017;False;Approved;1720.7;99
15392;3131;25.11.2017;False;Approved;71.49;22
11554;3130;15.08.2017;False;Approved;1458.17;87
12384;3130;07.07.2017;False;Approved;1765.3;148
12720;3130;19.09.2017;True;Approved;1793.43;83
15757;3130;30.12.2017;False;Approved;748.17;71
18421;3130;20.03.2017;True;Approved;774.53;78
2863;3129;11.05.2017;True;Approved;642.31;172
6093;3129;05.03.2017;False;Approved;416.98;12
8440;3129;14.12.2017;True;Approved;1793.43;97
15984;3129;10.10.2017;True;Approved;1890.39;174
19975;3129;08.09.2017;True;Approved;1661.92;166
1379;3128;09.03.2017;True;Approved;1577.53;41
3360;3128;08.06.2017;False;Approved;1466.68;55
10573;3128;17.09.2017;False;Approved;1274.93;108
11396;3128;18.07.2017;True;Approved;71.49;11
15935;3128;01.09.2017;False;Approved;1362.99;48
4557;3127;25.11.2017;False;Approved;1890.39;114
9200;3127;15.08.2017;False;Approved;1280.28;106
14012;3127;19.04.2017;False;Approved;2091.47;23
15048;3127;14.02.2017;False;Approved;574.64;27
1965;3126;06.11.2017;False;Approved;1228.07;160
2893;3126;18.10.2017;False;Approved;748.17;29
3737;3126;22.05.2017;True;Cancelled;543.39;3
6446;3126;28.01.2017;False;Approved;2005.66;62
6699;3126;02.08.2017;False;Approved;533.51;16
7563;3126;28.03.2017;True;Approved;1227.34;70
8192;3126;06.09.2017;False;Approved;1777.8;107
14855;3126;20.11.2017;True;Approved;1362.99;48
7310;3125;26.08.2017;True;Approved;1240.31;135
12254;3125;28.04.2017;False;Approved;958.74;89
14705;3125;18.10.2017;False;Approved;1555.58;92
18733;3125;21.12.2017;False;Approved;774.53;161
4705;3124;24.08.2017;False;Approved;1386.84;189
7487;3124;22.11.2017;True;Approved;202.62;13
11166;3124;30.03.2017;False;Approved;495.72;15
253;3123;30.12.2017;False;Approved;590.26;21
11870;3123;07.02.2017;True;Approved;1635.3;180
12070;3123;06.04.2017;True;Approved;1280.28;116
17559;3123;10.01.2017;True;Approved;227.88;9
8740;3122;09.08.2017;False;Approved;1198.46;59
10437;3122;05.04.2017;;Approved;71.49;11
10502;3122;14.05.2017;True;Approved;2083.94;150
14458;3122;25.03.2017;True;Approved;1945.43;35
17723;3122;02.03.2017;True;Approved;586.45;120
171;3121;22.10.2017;False;Approved;1036.59;188
4821;3121;17.04.2017;True;Approved;1635.3;177
7577;3121;23.10.2017;False;Approved;495.72;137
10854;3121;30.03.2017;False;Approved;1458.17;87
11306;3121;12.11.2017;False;Approved;1065.03;176
11737;3121;06.11.2017;False;Approved;688.63;58
2;3120;21.05.2017;True;Approved;2091.47;23
6862;3120;05.10.2017;False;Approved;1129.13;24
9155;3120;30.10.2017;True;Approved;100.35;171
11409;3120;30.01.2017;False;Approved;569.56;178
13066;3120;20.01.2017;True;Approved;1577.53;84
15829;3120;10.12.2017;False;Approved;416.98;90
18612;3120;24.10.2017;False;Approved;1466.68;36
1691;3119;15.09.2017;False;Approved;71.16;8
4234;3119;17.01.2017;True;Approved;1894.19;88
6108;3119;25.12.2017;False;Approved;945.04;170
19161;3119;14.07.2017;False;Approved;1458.17;175
315;3118;18.12.2017;True;Approved;1894.19;88
3186;3118;17.11.2017;True;Approved;1469.44;152
3495;3118;06.07.2017;True;Approved;1775.81;38
7109;3118;05.08.2017;False;Approved;2005.66;62
7977;3118;30.11.2017;True;Approved;1289.85;82
8178;3118;31.08.2017;True;Approved;1538.99;155
9357;3118;24.06.2017;False;Approved;1810;77
14378;3118;10.09.2017;True;Approved;1151.96;154
18642;3118;09.12.2017;False;Approved;1129.13;26
426;3117;24.04.2017;True;Approved;1812.75;86
1952;3117;28.05.2017;False;Approved;1228.07;142
2808;3117;09.03.2017;True;Approved;1231.15;40
6383;3117;08.06.2017;True;Approved;980.37;31
7192;3117;27.08.2017;False;Approved;1703.52;32
14637;3117;14.06.2017;False;Approved;1636.9;133
16719;3117;01.05.2017;True;Approved;1151.96;93
16909;3117;05.12.2017;True;Approved;980.37;31
18352;3117;05.03.2017;False;Approved;1890.39;114
5495;3116;23.09.2017;False;Approved;1172.78;181
8694;3116;04.10.2017;;Approved;1289.85;98
11904;3116;06.04.2017;True;Approved;774.53;78
12375;3116;10.03.2017;True;Approved;12.01;51
13157;3116;17.02.2017;True;Approved;1577.53;84
14418;3116;24.04.2017;True;Approved;1129.13;24
1100;3115;20.03.2017;True;Approved;12.01;51
9359;3115;13.04.2017;False;Approved;1812.75;86
11421;3115;29.05.2017;False;Approved;1483.2;124
12295;3115;18.06.2017;False;Approved;1777.8;60
15021;3115;09.06.2017;False;Approved;1240.31;146
3103;3114;27.05.2017;False;Approved;574.64;27
3287;3114;27.12.2017;True;Cancelled;1703.52;32
6361;3114;12.08.2017;False;Approved;1024.66;47
6426;3114;09.02.2017;True;Approved;1812.75;86
9819;3114;10.09.2017;;Approved;980.37;31
14799;3114;04.10.2017;;Approved;363.01;169
6409;3113;19.06.2017;False;Approved;1765.3;148
10494;3113;28.08.2017;True;Approved;774.53;78
12166;3113;21.01.2017;False;Approved;1458.17;87
13297;3113;21.03.2017;True;Approved;495.72;137
13683;3113;12.09.2017;False;Approved;1977.36;119
13810;3113;17.08.2017;False;Approved;71.16;121
15236;3113;17.05.2017;False;Approved;1842.92;138
15369;3113;02.02.2017;False;Approved;1807.45;128
1772;3112;29.01.2017;False;Approved;235.63;7
11705;3112;28.08.2017;True;Approved;1458.17;175
13970;3112;07.05.2017;False;Approved;1703.52;67
14650;3112;13.09.2017;False;Approved;642.7;103
14994;3112;19.12.2017;True;Approved;1403.5;80
18867;3112;21.10.2017;True;Approved;441.49;11
18999;3112;30.01.2017;False;Approved;544.05;3
19474;3112;24.04.2017;True;Approved;1577.53;41
6250;3111;15.01.2017;;Approved;1280.28;106
9252;3111;12.11.2017;False;Approved;416.98;90
9824;3111;29.07.2017;True;Approved;1415.01;173
11586;3111;21.07.2017;True;Approved;1466.68;36
12350;3111;30.08.2017;True;Approved;71.49;22
5645;3110;13.12.2017;False;Approved;1483.2;124
6935;3110;06.10.2017;False;Approved;569.56;178
19486;3110;16.10.2017;True;Approved;12.01;51
667;3109;14.06.2017;False;Approved;360.4;139
1399;3109;14.07.2017;False;Approved;1458.17;87
9000;3109;23.03.2017;False;Approved;1810;91
10157;3109;15.06.2017;False;Approved;752.64;160
16545;3109;23.02.2017;True;Approved;1769.64;94
51;3108;24.03.2017;False;Approved;1240.31;146
5403;3108;07.11.2017;False;Approved;1769.64;94
11123;3108;19.03.2017;True;Approved;1945.43;141
14887;3108;30.06.2017;False;Approved;1151.96;93
16461;3108;30.10.2017;True;Approved;2083.94;157
19154;3108;28.09.2017;True;Approved;227.88;28
19653;3108;19.05.2017;False;Approved;1775.81;53
12770;3107;06.01.2017;;Approved;183.86;7
15566;3107;02.07.2017;False;Approved;1231.15;79
16471;3107;08.03.2017;True;Approved;642.7;103
18067;3107;26.09.2017;True;Approved;1945.43;35
3412;3106;01.05.2017;True;Approved;1812.75;86
4397;3106;19.05.2017;True;Approved;441.49;95
6889;3106;24.03.2017;False;Approved;642.31;144
18043;3106;08.02.2017;;Approved;1636.9;133
19244;3106;14.06.2017;True;Approved;642.7;74
3105;3105;10.07.2017;False;Approved;980.37;31
8670;3105;09.05.2017;True;Approved;1635.3;177
11285;3105;12.04.2017;False;Approved;795.34;109
11754;3105;20.12.2017;False;Approved;1769.64;94
15234;3105;17.05.2017;False;Approved;441.49;95
15466;3105;27.04.2017;True;Approved;1198.46;165
559;3104;21.03.2017;;Approved;1775.81;53
10348;3104;18.06.2017;True;Approved;363.01;169
12040;3104;23.10.2017;True;Approved;1945.43;141
14501;3104;29.01.2017;True;Approved;290.62;159
15011;3104;26.07.2017;False;Approved;1292.84;110
18577;3104;11.11.2017;False;Approved;1129.13;24
50;3103;10.05.2017;False;Approved;642.7;74
335;3103;01.11.2017;False;Approved;569.56;178
4529;3103;11.08.2017;True;Approved;1228.07;142
11067;3103;16.09.2017;False;Approved;1635.3;177
11532;3103;08.04.2017;False;Approved;495.72;137
12018;3103;27.05.2017;False;Approved;1894.19;111
15235;3103;09.10.2017;False;Approved;1466.68;36
15309;3103;06.03.2017;False;Approved;1151.96;93
1280;3102;28.03.2017;False;Approved;2091.47;23
3042;3102;05.04.2017;True;Approved;1777.8;60
7007;3102;21.05.2017;True;Approved;1661.92;46
9339;3102;15.09.2017;False;Approved;569.56;178
1462;3101;06.10.2017;True;Approved;1810;77
5946;3101;02.10.2017;True;Approved;363.01;4
6400;3101;13.03.2017;;Approved;575.27;56
16119;3101;30.10.2017;True;Approved;1810;77
418;3100;10.12.2017;True;Approved;1812.75;86
3976;3100;21.07.2017;True;Approved;742.54;34
6774;3100;06.08.2017;False;Approved;1793.43;83
16223;3100;24.06.2017;False;Approved;1231.15;40
238;3099;08.10.2017;False;Approved;1231.15;40
2286;3099;11.03.2017;False;Approved;1873.97;143
8184;3098;06.01.2017;True;Approved;1179;163
15989;3098;03.07.2017;False;Approved;533.51;102
18237;3098;21.02.2017;False;Approved;1577.53;84
19294;3098;22.11.2017;False;Approved;1945.43;141
622;3097;14.10.2017;False;Approved;1362.99;168
3528;3097;06.01.2017;False;Approved;1071.23;54
4493;3097;31.10.2017;True;Approved;642.7;74
2146;3096;01.04.2017;True;Approved;1703.52;32
16574;3096;15.12.2017;True;Approved;2091.47;23
18994;3096;19.09.2017;False;Approved;1228.07;142
1264;3095;24.11.2017;False;Approved;1720.7;187
4890;3095;31.07.2017;True;Approved;1151.96;154
11062;3095;02.07.2017;True;Approved;742.54;182
12267;3095;14.09.2017;True;Approved;1894.19;88
16064;3095;06.03.2017;False;Approved;1842.92;42
785;3094;03.02.2017;True;Approved;774.53;78
1962;3094;22.07.2017;True;Approved;1842.92;138
4608;3094;01.05.2017;True;Approved;441.49;95
12252;3094;15.07.2017;False;Approved;360.4;139
15108;3094;08.04.2017;False;Approved;1274.93;37
17109;3094;07.02.2017;True;Approved;175.89;104
17428;3094;28.02.2017;True;Approved;1762.96;100
1016;3093;17.05.2017;False;Approved;958.74;89
4255;3093;10.05.2017;False;Approved;945.04;170
6379;3093;20.01.2017;False;Approved;1240.31;135
12363;3093;26.02.2017;False;Approved;1240.31;135
13332;3093;14.07.2017;False;Approved;1061.56;101
13470;3093;23.10.2017;True;Approved;945.04;170
14304;3093;03.02.2017;False;Approved;774.53;161
17047;3093;10.05.2017;True;Approved;1386.84;189
19705;3093;12.04.2017;True;Approved;1810;77
4899;3092;12.05.2017;False;Approved;1073.07;151
14379;3092;26.02.2017;True;Approved;1458.17;87
16761;3092;23.07.2017;False;Approved;792.9;134
821;3091;24.01.2017;True;Approved;71.49;22
10733;3091;26.02.2017;False;Approved;1362.99;168
2658;3090;15.06.2017;True;Approved;1793.43;83
6626;3090;03.01.2017;False;Approved;1873.97;143
9699;3090;19.04.2017;True;Approved;569.56;178
11856;3090;12.02.2017;True;Approved;590.26;129
16185;3090;12.04.2017;False;Approved;1179;163
252;3089;03.12.2017;False;Approved;1765.3;148
3147;3089;22.07.2017;True;Approved;1812.75;86
6529;3089;20.10.2017;True;Approved;1148.64;156
13162;3089;09.04.2017;True;Approved;1469.44;127
2886;3088;27.12.2017;True;Approved;12.01;51
5775;3088;16.09.2017;False;Approved;1762.96;100
12223;3088;11.02.2017;False;Approved;1216.14;66
13967;3088;25.09.2017;False;Approved;1073.07;151
16924;3088;27.09.2017;True;Approved;980.37;31
16968;3088;03.08.2017;True;Approved;478.16;122
17707;3088;29.04.2017;False;Approved;1179;163
3241;3087;23.05.2017;False;Approved;590.26;129
4050;3087;21.03.2017;False;Approved;2083.94;157
7312;3087;07.10.2017;True;Approved;230.91;72
11373;3087;29.06.2017;True;Approved;1894.19;111
12065;3087;11.02.2017;False;Approved;1198.46;165
16323;3087;16.09.2017;True;Approved;586.45;153
851;3086;12.12.2017;True;Approved;360.4;5
1957;3086;19.12.2017;False;Approved;1812.75;167
3999;3086;21.04.2017;True;Approved;2083.94;150
8975;3086;18.11.2017;False;Approved;1311.44;30
9805;3086;03.07.2017;True;Approved;574.64;52
11323;3086;20.07.2017;True;Approved;774.53;161
13242;3086;05.06.2017;False;Approved;912.52;140
15413;3086;15.10.2017;False;Approved;71.16;8
16414;3086;04.11.2017;True;Approved;1890.39;174
681;3085;05.12.2017;True;Approved;1873.97;143
4654;3085;12.11.2017;;Approved;1458.17;87
6589;3085;21.06.2017;True;Approved;945.04;82
6895;3085;06.05.2017;True;Approved;569.56;178
13664;3085;02.08.2017;False;Approved;12.01;51
1150;3084;06.03.2017;False;Approved;792.9;134
1391;3084;03.02.2017;False;Approved;1216.14;66
4331;3084;22.01.2017;False;Approved;792.9;134
7469;3084;15.12.2017;True;Approved;1762.96;100
8334;3084;18.07.2017;True;Approved;1274.93;37
12661;3084;21.06.2017;False;Approved;1812.75;86
1756;3083;21.01.2017;False;Approved;71.16;121
2455;3083;16.10.2017;True;Approved;441.49;95
4569;3083;14.09.2017;True;Approved;1577.53;84
7241;3083;22.10.2017;False;Approved;1762.96;100
9292;3083;24.09.2017;True;Approved;71.49;22
11077;3083;08.02.2017;True;Approved;441.49;95
2075;3082;23.09.2017;False;Approved;688.63;58
5013;3082;25.01.2017;True;Approved;1894.19;111
9566;3082;10.10.2017;True;Approved;230.91;72
12007;3082;22.03.2017;False;Approved;478.16;122
18798;3082;14.12.2017;False;Approved;1216.14;66
1568;3081;17.03.2017;False;Approved;230.91;1
1784;3081;10.01.2017;False;Approved;1216.14;33
6077;3081;21.08.2017;False;Approved;1842.92;42
6220;3081;15.09.2017;True;Approved;2091.47;85
6616;3081;17.05.2017;False;Approved;1636.9;164
17181;3081;02.08.2017;True;Approved;1292.84;45
2409;3080;25.03.2017;False;Approved;1163.89;130
4471;3080;26.03.2017;True;Approved;1061.56;101
6127;3080;26.12.2017;False;Approved;795.34;184
7317;3080;26.08.2017;True;Approved;792.9;158
7898;3080;23.06.2017;False;Approved;1458.17;175
8366;3080;30.06.2017;False;Approved;1458.17;175
13482;3080;12.12.2017;False;Approved;1403.5;80
13946;3080;03.06.2017;True;Approved;980.37;96
16204;3080;28.10.2017;True;Approved;1274.93;108
2731;3079;28.05.2017;True;Approved;1458.17;87
4392;3079;09.02.2017;True;Approved;1812.75;86
8630;3079;21.08.2017;True;Approved;688.63;58
12657;3079;05.06.2017;False;Approved;71.16;121
870;3078;19.01.2017;True;Approved;12.01;51
8323;3078;14.07.2017;True;Approved;533.51;102
10243;3078;22.03.2017;False;Approved;1945.43;141
226;3077;10.03.2017;False;Approved;1703.52;32
6550;3077;07.08.2017;False;Approved;688.63;58
9273;3077;06.11.2017;False;Approved;1151.96;93
13087;3077;14.04.2017;True;Approved;1024.66;47
15443;3077;14.12.2017;False;Approved;774.53;78
16361;3077;01.12.2017;False;Approved;1945.43;141
19967;3077;05.12.2017;True;Approved;1163.89;41
658;3076;04.06.2017;False;Approved;748.17;71
4063;3076;02.03.2017;False;Approved;774.53;78
4157;3076;16.03.2017;True;Approved;1992.93;63
6828;3076;04.05.2017;True;Approved;590.26;129
1578;3075;27.02.2017;False;Approved;499.53;64
2054;3075;27.01.2017;False;Approved;1231.15;40
9096;3075;16.09.2017;False;Approved;1555.58;149
9510;3075;22.02.2017;True;Approved;416.98;90
14732;3075;31.05.2017;True;Approved;1458.17;87
19276;3075;10.10.2017;True;Approved;543.39;68
5586;3074;20.03.2017;True;Approved;1403.5;19
6864;3074;15.08.2017;True;Approved;441.49;95
7972;3074;24.06.2017;False;Approved;1945.43;141
8899;3074;20.12.2017;True;Approved;1977.36;119
12349;3074;12.06.2017;False;Approved;2083.94;157
16116;3074;24.05.2017;True;Approved;795.34;109
17033;3074;31.01.2017;False;Approved;175.89;104
510;3073;23.04.2017;True;Approved;752.64;160
9303;3073;01.01.2017;False;Approved;1216.14;66
13609;3073;01.01.2017;False;Approved;1458.17;87
446;3072;23.05.2017;False;Approved;175.89;104
5838;3072;06.01.2017;False;Approved;1129.13;24
10073;3072;26.01.2017;False;Approved;1228.07;142
11328;3072;09.08.2017;True;Approved;774.53;78
11576;3072;24.10.2017;False;Approved;1661.92;46
18674;3072;10.10.2017;True;Approved;1762.96;100
19853;3072;02.04.2017;False;Approved;980.37;31
563;3071;05.04.2017;False;Approved;202.62;183
2879;3071;12.03.2017;False;Approved;71.49;22
3759;3071;19.02.2017;True;Approved;1703.52;32
5803;3071;25.07.2017;True;Approved;1977.36;119
2386;3070;09.07.2017;True;Approved;183.86;113
8213;3070;03.02.2017;True;Approved;590.26;129
15407;3070;05.08.2017;False;Approved;792.9;134
18979;3070;02.09.2017;False;Approved;360.4;139
4359;3069;13.03.2017;False;Approved;574.64;27
8434;3069;15.03.2017;False;Approved;1240.31;146
14233;3069;21.10.2017;False;Approved;1289.85;98
3512;3068;14.01.2017;True;Approved;60.34;57
7037;3068;12.10.2017;False;Approved;575.27;50
8026;3068;03.10.2017;True;Approved;1057.51;81
9177;3068;18.01.2017;True;Approved;71.49;22
12840;3068;12.06.2017;True;Approved;1894.19;111
15300;3068;07.10.2017;True;Approved;1538.99;61
150;3067;21.11.2017;True;Approved;742.54;34
4254;3067;21.05.2017;False;Approved;1812.75;86
8949;3067;19.05.2017;True;Approved;1129.13;24
9720;3067;18.06.2017;False;Approved;1240.31;146
10879;3067;20.01.2017;False;Approved;358.39;185
12923;3067;18.10.2017;False;Approved;1812.75;86
8991;3066;12.05.2017;True;Approved;230.91;72
9461;3066;19.07.2017;True;Approved;1977.36;119
11104;3066;22.06.2017;False;Approved;795.34;109
15123;3066;17.01.2017;True;Approved;752.64;160
6948;3065;25.12.2017;False;Approved;1810;77
8089;3065;30.06.2017;False;Approved;1703.52;67
10971;3065;19.05.2017;False;Approved;360.4;5
11584;3065;28.01.2017;True;Approved;642.7;103
17287;3065;30.04.2017;True;Approved;1148.64;49
6377;3064;25.02.2017;True;Approved;945.04;82
7159;3064;05.11.2017;True;Approved;1179;163
14016;3064;17.07.2017;True;Approved;774.53;78
14943;3064;23.05.2017;False;Approved;1071.23;54
17505;3064;06.05.2017;False;Approved;792.9;134
18017;3064;03.04.2017;True;Approved;1810;91
18377;3064;02.06.2017;True;Approved;416.98;90
6180;3063;17.09.2017;True;Approved;363.01;169
9875;3063;29.09.2017;True;Approved;574.64;27
14274;3063;22.07.2017;True;Approved;202.62;183
15366;3063;18.03.2017;;Approved;2005.66;105
17395;3063;09.08.2017;True;Approved;100.35;171
2641;3062;14.11.2017;True;Approved;100.35;171
7859;3062;05.03.2017;True;Approved;358.39;185
12544;3062;01.01.2017;False;Approved;945.04;82
13869;3062;15.03.2017;True;Approved;1311.44;76
16769;3062;06.05.2017;False;Approved;2005.66;105
17410;3062;09.05.2017;False;Approved;1362.99;168
792;3061;15.09.2017;True;Approved;1073.07;151
8962;3061;22.09.2017;True;Approved;1812.75;86
9206;3061;23.07.2017;True;Approved;1386.84;43
11308;3061;10.06.2017;False;Approved;1807.45;128
12970;3061;07.08.2017;False;Approved;742.54;34
14057;3061;06.03.2017;False;Approved;1280.28;106
16079;3061;01.11.2017;True;Approved;202.62;183
17962;3061;09.07.2017;True;Approved;227.88;28
19205;3061;18.01.2017;False;Approved;71.16;121
2825;3060;05.01.2017;True;Approved;1065.03;176
3781;3060;19.10.2017;True;Approved;748.17;71
8272;3060;19.07.2017;False;Approved;1894.19;111
8466;3060;01.12.2017;False;Approved;1635.3;177
9208;3060;12.03.2017;True;Approved;1024.66;47
12137;3060;16.05.2017;False;Approved;1216.14;66
16232;3060;28.10.2017;False;Approved;1775.81;53
16378;3060;04.02.2017;False;Approved;1061.56;117
16912;3060;05.01.2017;False;Approved;1661.92;46
18978;3060;06.07.2017;False;Approved;533.51;102
19669;3060;30.11.2017;False;Approved;1992.93;63
9619;3059;10.08.2017;True;Approved;1807.45;128
13257;3059;01.03.2017;True;Approved;2091.47;23
6001;3058;18.01.2017;False;Approved;1289.85;98
6442;3058;19.05.2017;False;Approved;1036.59;188
6509;3058;02.02.2017;True;Approved;1992.93;63
15078;3058;06.12.2017;True;Approved;2091.47;23
19170;3058;11.01.2017;False;Approved;1777.8;60
7121;3057;25.06.2017;True;Approved;1873.97;143
12752;3057;05.06.2017;True;Approved;1635.3;177
13229;3057;23.06.2017;True;Approved;1292.84;110
15949;3057;02.12.2017;True;Approved;574.64;27
17015;3057;26.10.2017;True;Approved;1873.97;143
17490;3057;01.12.2017;True;Approved;1024.66;47
18679;3057;15.10.2017;False;Approved;1458.17;87
7284;3056;30.01.2017;False;Approved;1240.31;146
8817;3056;11.12.2017;True;Approved;1151.96;93
9648;3056;01.01.2017;False;Approved;1415.01;173
10275;3056;31.08.2017;True;Approved;358.39;185
1599;3055;20.05.2017;False;Approved;795.34;109
2476;3055;07.03.2017;True;Approved;1469.44;127
4371;3055;10.10.2017;True;Approved;1762.96;100
5789;3055;02.11.2017;False;Approved;478.16;122
5989;3055;01.11.2017;False;Approved;742.54;34
10507;3055;19.07.2017;True;Approved;569.56;178
10695;3055;21.10.2017;True;Approved;2091.47;23
10992;3055;02.08.2017;False;Approved;774.53;78
14123;3055;06.08.2017;False;Approved;795.34;109
19825;3055;16.03.2017;False;Approved;1163.89;41
2480;3054;08.09.2017;True;Approved;1769.64;94
2992;3054;21.04.2017;False;Approved;774.53;78
3685;3054;03.09.2017;True;Approved;1129.13;24
7759;3054;28.12.2017;True;Approved;1538.99;61
16081;3054;15.06.2017;True;Approved;1810;91
46;3053;20.06.2017;False;Approved;1163.89;130
583;3053;16.04.2017;False;Approved;290.62;16
7623;3053;01.01.2017;False;Approved;1793.43;97
16011;3053;20.03.2017;True;Approved;575.27;56
1208;3052;06.11.2017;True;Approved;774.53;78
17859;3052;23.02.2017;False;Approved;441.49;95
1887;3051;07.05.2017;True;Approved;1775.81;53
4165;3051;04.07.2017;False;Approved;586.45;153
5450;3051;31.01.2017;False;Approved;2083.94;157
17747;3051;12.08.2017;False;Approved;1403.5;19
1806;3050;30.04.2017;False;Approved;752.64;73
5737;3050;23.01.2017;True;Approved;499.53;14
6521;3050;09.09.2017;True;Approved;1538.99;155
9752;3050;02.08.2017;True;Approved;1163.89;130
10672;3050;05.09.2017;False;Approved;1289.85;82
15071;3050;02.07.2017;False;Approved;1992.93;125
16150;3050;25.10.2017;False;Approved;1555.58;92
16666;3050;19.01.2017;False;Approved;1810;77
16951;3050;21.04.2017;True;Approved;1807.45;110
7765;3049;20.07.2017;False;Approved;183.86;7
10010;3049;17.11.2017;True;Approved;1775.81;38
11125;3049;23.10.2017;True;Approved;1636.9;164
728;3048;09.10.2017;True;Approved;1386.84;43
1210;3048;20.04.2017;False;Approved;742.54;34
4769;3048;05.02.2017;False;Approved;1148.64;156
7954;3048;02.05.2017;False;Approved;1024.66;47
8924;3048;19.11.2017;False;Approved;1292.84;110
9262;3048;26.11.2017;False;Approved;1793.43;83
9706;3048;31.08.2017;;Approved;1483.2;124
10874;3048;21.10.2017;True;Approved;590.26;129
10976;3048;09.03.2017;False;Approved;1151.96;93
11728;3048;26.12.2017;False;Approved;544.05;131
13947;3048;26.10.2017;True;Approved;1163.89;41
17064;3048;16.08.2017;False;Approved;543.39;68
19859;3048;01.03.2017;False;Approved;1890.39;114
945;3047;13.04.2017;False;Approved;2083.94;157
8273;3047;09.01.2017;True;Approved;574.64;27
10338;3047;24.10.2017;True;Approved;1458.17;87
13070;3047;26.11.2017;False;Approved;958.74;44
