transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;list_price
18453;1;89;01.12.2017;False;Approved;Giant Bicycles;Standard;1403.5
18466;1;2101;18.06.2017;True;Approved;Giant Bicycles;Standard;1403.5
18499;1;1139;07.02.2017;False;Approved;Giant Bicycles;Standard;1403.5
18522;1;2265;11.01.2017;False;Approved;Giant Bicycles;Standard;1403.5
18526;1;492;19.01.2017;True;Approved;Giant Bicycles;Standard;1403.5
18542;1;1736;01.04.2017;False;Approved;Giant Bicycles;Standard;1403.5
18572;1;1605;17.01.2017;False;Approved;Giant Bicycles;Standard;1403.5
18598;1;1012;06.02.2017;True;Approved;Giant Bicycles;Touring;1873.97
18656;1;2676;16.09.2017;True;Approved;Giant Bicycles;Standard;1403.5
18691;1;919;03.01.2017;True;Approved;Giant Bicycles;Standard;1403.5
18694;1;3187;20.09.2017;False;Approved;Giant Bicycles;Standard;1403.5
18834;1;1015;28.07.2017;False;Approved;Giant Bicycles;Standard;1403.5
18854;1;1285;03.09.2017;True;Approved;Giant Bicycles;Standard;1403.5
18857;1;2263;21.11.2017;False;Approved;Giant Bicycles;Standard;1403.5
18918;1;1536;27.11.2017;True;Approved;Giant Bicycles;Standard;1403.5
18928;1;3185;14.02.2017;True;Approved;Giant Bicycles;Standard;1403.5
19080;1;95;06.06.2017;True;Approved;Giant Bicycles;Standard;1403.5
19128;1;2258;08.11.2017;True;Approved;Giant Bicycles;Touring;1873.97
19152;1;1693;09.05.2017;False;Approved;Giant Bicycles;Standard;1403.5
19188;1;1815;22.08.2017;True;Approved;Giant Bicycles;Standard;1403.5
19295;1;2841;04.12.2017;True;Approved;Giant Bicycles;Standard;1403.5
19351;1;764;13.06.2017;True;Approved;Giant Bicycles;Standard;1403.5
19547;1;2084;02.09.2017;True;Approved;Giant Bicycles;Standard;1403.5
19589;1;2026;18.05.2017;True;Approved;Giant Bicycles;Standard;1403.5
19601;1;866;29.01.2017;False;Approved;Giant Bicycles;Standard;1403.5
19717;1;2918;05.06.2017;True;Approved;Giant Bicycles;Standard;1403.5
19718;1;1537;06.06.2017;True;Approved;Giant Bicycles;Standard;1403.5
19742;1;1864;28.04.2017;False;Approved;Giant Bicycles;Standard;1403.5
19918;1;3460;12.07.2017;True;Approved;Giant Bicycles;Standard;1403.5
19971;1;1464;18.03.2017;False;Approved;Giant Bicycles;Standard;1403.5
1;2;2950;25.02.2017;False;Approved;Solex;Standard;71.49
38;2;2916;06.12.2017;False;Approved;Solex;Standard;71.49
67;2;75;03.07.2017;True;Approved;Solex;Standard;71.49
219;2;3307;13.11.2017;False;Approved;Giant Bicycles;Road;590.26
223;2;2698;30.11.2017;False;Approved;Giant Bicycles;Road;590.26
253;2;3123;30.12.2017;False;Approved;Giant Bicycles;Road;590.26
270;2;2362;13.02.2017;False;Approved;Solex;Standard;71.49
472;2;1304;09.02.2017;True;Approved;Giant Bicycles;Road;590.26
571;2;1186;20.08.2017;False;Approved;Solex;Standard;71.49
594;2;2118;17.08.2017;False;Approved;Giant Bicycles;Road;590.26
612;2;3275;20.07.2017;False;Approved;Solex;Standard;71.49
779;2;2832;15.06.2017;True;Approved;Solex;Standard;71.49
821;2;3091;24.01.2017;True;Approved;Solex;Standard;71.49
826;2;1307;20.09.2017;False;Approved;Giant Bicycles;Road;590.26
855;2;1671;15.06.2017;False;Approved;Solex;Standard;71.49
905;2;405;12.10.2017;False;Approved;Giant Bicycles;Road;590.26
924;2;295;19.09.2017;True;Approved;Solex;Standard;71.49
936;2;2545;09.03.2017;False;Approved;Solex;Standard;71.49
1180;2;145;24.11.2017;False;Approved;Solex;Standard;71.49
1277;2;3455;27.06.2017;True;Approved;Solex;Standard;71.49
1383;2;2755;25.10.2017;True;Approved;Solex;Standard;71.49
1539;2;109;02.10.2017;True;Approved;Solex;Standard;71.49
1749;2;2468;26.06.2017;False;Approved;Giant Bicycles;Road;590.26
1928;2;166;31.05.2017;False;Approved;Solex;Standard;71.49
1941;2;666;28.08.2017;False;Approved;Giant Bicycles;Road;590.26
2043;2;2509;10.07.2017;False;Approved;Solex;Standard;71.49
2088;2;2121;09.01.2017;True;Approved;Solex;Standard;71.49
2192;2;3469;22.11.2017;True;Approved;Solex;Standard;71.49
2195;2;471;12.11.2017;True;Approved;Solex;Standard;71.49
2206;2;251;14.10.2017;True;Approved;Solex;Standard;71.49
2282;2;2968;10.01.2017;True;Approved;Giant Bicycles;Road;590.26
2345;2;604;22.10.2017;True;Approved;Solex;Standard;71.49
2384;2;2313;15.05.2017;False;Approved;Solex;Standard;71.49
2391;2;958;26.11.2017;False;Approved;Giant Bicycles;Road;590.26
2413;2;3271;01.10.2017;False;Approved;Giant Bicycles;Road;590.26
2463;2;3500;25.04.2017;False;Approved;Solex;Standard;71.49
2545;2;1591;23.07.2017;False;Approved;Solex;Standard;71.49
2572;2;593;16.04.2017;False;Approved;Solex;Standard;71.49
2708;2;2912;14.11.2017;False;Approved;Giant Bicycles;Road;590.26
2779;2;2635;07.07.2017;False;Approved;Solex;Standard;71.49
2812;2;1824;05.01.2017;False;Approved;Solex;Standard;71.49
2879;2;3071;12.03.2017;False;Approved;Solex;Standard;71.49
2892;2;2055;22.04.2017;True;Approved;Giant Bicycles;Road;590.26
3029;2;73;15.07.2017;False;Approved;Solex;Standard;71.49
3090;2;1419;26.03.2017;True;Approved;Solex;Standard;71.49
3164;2;1853;08.10.2017;True;Approved;Solex;Standard;71.49
3174;2;2873;26.02.2017;True;Approved;Solex;Standard;71.49
3202;2;2755;03.09.2017;False;Approved;Solex;Standard;71.49
3229;2;2130;03.05.2017;False;Approved;Giant Bicycles;Road;590.26
3324;2;2991;16.10.2017;True;Approved;Solex;Standard;71.49
3514;2;3144;12.07.2017;False;Approved;Solex;Standard;71.49
3615;2;1223;26.11.2017;False;Approved;Solex;Standard;71.49
3809;2;756;13.09.2017;True;Approved;Solex;Standard;71.49
3852;2;1614;01.05.2017;True;Approved;Giant Bicycles;Road;590.26
3861;2;2415;30.09.2017;False;Approved;Solex;Standard;71.49
3928;2;2410;04.02.2017;True;Approved;Solex;Standard;71.49
4047;2;103;11.11.2017;;Approved;Solex;Standard;71.49
4120;2;2523;08.08.2017;True;Approved;Solex;Standard;71.49
4134;2;2609;03.05.2017;False;Approved;Solex;Standard;71.49
4272;2;2262;21.06.2017;False;Approved;Solex;Standard;71.49
4475;2;1483;27.07.2017;True;Approved;Solex;Standard;71.49
4492;2;1645;01.04.2017;True;Approved;Solex;Standard;71.49
4568;2;304;12.08.2017;False;Approved;Solex;Standard;71.49
4593;2;293;08.12.2017;True;Approved;Solex;Standard;71.49
4660;2;754;28.03.2017;True;Approved;Solex;Standard;71.49
4926;2;1651;27.03.2017;False;Approved;Solex;Standard;71.49
5020;2;908;30.11.2017;True;Approved;Solex;Standard;71.49
5221;2;91;13.04.2017;True;Approved;Solex;Standard;71.49
5263;2;496;26.06.2017;True;Approved;Solex;Standard;71.49
5349;2;711;02.01.2017;True;Approved;Solex;Standard;71.49
5592;2;1077;01.10.2017;False;Approved;Solex;Standard;71.49
5704;2;3386;20.03.2017;False;Approved;Giant Bicycles;Road;590.26
5730;2;2252;06.02.2017;False;Approved;Giant Bicycles;Road;590.26
5806;2;2581;20.02.2017;False;Approved;Solex;Standard;71.49
5896;2;2605;03.04.2017;True;Approved;Giant Bicycles;Road;590.26
5904;2;2274;15.08.2017;True;Approved;Solex;Standard;71.49
6022;2;630;14.09.2017;False;Approved;Solex;Standard;71.49
6277;2;156;18.06.2017;False;Approved;Solex;Standard;71.49
6294;2;627;02.11.2017;False;Approved;Giant Bicycles;Road;590.26
6533;2;2532;12.08.2017;False;Approved;Solex;Standard;71.49
6602;2;2985;22.11.2017;True;Approved;Solex;Standard;71.49
6634;2;595;18.05.2017;True;Approved;Solex;Standard;71.49
6707;2;2266;01.12.2017;True;Approved;Giant Bicycles;Road;590.26
6834;2;3353;15.06.2017;False;Approved;Solex;Standard;71.49
6872;2;1574;29.01.2017;False;Approved;Solex;Standard;71.49
6896;2;2633;25.08.2017;;Approved;Solex;Standard;71.49
7060;2;493;06.06.2017;False;Approved;Solex;Standard;71.49
7370;2;1745;10.01.2017;True;Approved;Solex;Standard;71.49
7397;2;2595;07.04.2017;True;Approved;Solex;Standard;71.49
7431;2;3321;02.02.2017;True;Approved;Giant Bicycles;Road;590.26
7479;2;712;22.09.2017;True;Approved;Solex;Standard;71.49
7503;2;2351;24.07.2017;True;Approved;Solex;Standard;71.49
7519;2;2580;02.03.2017;True;Approved;Solex;Standard;71.49
7559;2;1473;15.07.2017;False;Approved;Solex;Standard;71.49
7574;2;2425;03.11.2017;True;Approved;Solex;Standard;71.49
7576;2;2637;25.10.2017;False;Approved;Solex;Standard;71.49
7709;2;3213;19.03.2017;False;Approved;Solex;Standard;71.49
7821;2;1294;03.02.2017;False;Approved;Solex;Standard;71.49
8004;2;1854;20.07.2017;True;Approved;Giant Bicycles;Road;590.26
8022;2;1425;27.04.2017;False;Approved;Giant Bicycles;Road;590.26
8127;2;134;10.10.2017;False;Approved;Solex;Standard;71.49
8134;2;525;11.08.2017;True;Approved;Solex;Standard;71.49
8179;2;499;09.08.2017;True;Approved;Solex;Standard;71.49
8233;2;2147;12.05.2017;False;Approved;Giant Bicycles;Road;590.26
8248;2;629;27.10.2017;True;Approved;Giant Bicycles;Road;590.26
8259;2;3335;01.04.2017;True;Approved;Solex;Standard;71.49
8279;2;2467;18.10.2017;True;Approved;Solex;Standard;71.49
8504;2;2931;03.11.2017;False;Approved;Solex;Standard;71.49
8568;2;2263;20.07.2017;False;Approved;Solex;Standard;71.49
8592;2;138;26.09.2017;True;Approved;Solex;Standard;71.49
8654;2;2855;21.11.2017;False;Approved;Solex;Standard;71.49
8668;2;2537;29.01.2017;False;Approved;Solex;Standard;71.49
8679;2;2202;02.08.2017;False;Approved;Solex;Standard;71.49
8698;2;1196;31.01.2017;False;Approved;Solex;Standard;71.49
8712;2;2194;20.05.2017;True;Approved;Solex;Standard;71.49
8714;2;2768;07.12.2017;False;Approved;Solex;Standard;71.49
9024;2;635;14.09.2017;False;Approved;Solex;Standard;71.49
9054;2;3182;09.03.2017;False;Approved;Solex;Standard;71.49
9163;2;1061;02.12.2017;True;Approved;Solex;Standard;71.49
9177;2;3068;18.01.2017;True;Approved;Solex;Standard;71.49
9205;2;404;25.01.2017;False;Approved;Solex;Standard;71.49
9211;2;986;10.09.2017;True;Approved;Solex;Standard;71.49
9292;2;3083;24.09.2017;True;Approved;Solex;Standard;71.49
9380;2;1872;07.05.2017;True;Approved;Solex;Standard;71.49
9567;2;45;19.08.2017;False;Approved;Solex;Standard;71.49
9667;2;2496;25.02.2017;True;Approved;Solex;Standard;71.49
9708;2;542;14.06.2017;False;Approved;Solex;Standard;71.49
9916;2;3143;03.11.2017;False;Approved;Solex;Standard;71.49
9932;2;1489;09.09.2017;False;Approved;Solex;Standard;71.49
10077;2;441;25.02.2017;True;Approved;Solex;Standard;71.49
10158;2;1890;01.05.2017;True;Approved;Solex;Standard;71.49
10162;2;64;05.02.2017;True;Approved;Giant Bicycles;Road;590.26
10167;2;597;01.07.2017;True;Approved;Solex;Standard;71.49
10419;2;994;21.07.2017;False;Approved;Solex;Standard;71.49
10514;2;1817;23.03.2017;True;Approved;Giant Bicycles;Road;590.26
10522;2;1054;29.06.2017;True;Approved;Solex;Standard;71.49
10548;2;2750;09.11.2017;False;Approved;Giant Bicycles;Road;590.26
10572;2;1877;08.06.2017;True;Approved;Giant Bicycles;Road;590.26
10768;2;2527;31.08.2017;True;Approved;Solex;Standard;71.49
10933;2;584;24.05.2017;True;Approved;Solex;Standard;71.49
11045;2;2832;31.08.2017;False;Approved;Solex;Standard;71.49
11194;2;955;15.03.2017;False;Approved;Solex;Standard;71.49
11209;2;3430;07.04.2017;True;Approved;Solex;Standard;71.49
11274;2;442;11.06.2017;True;Approved;Solex;Standard;71.49
11661;2;328;14.02.2017;True;Approved;Solex;Standard;71.49
12073;2;1207;23.02.2017;;Approved;Solex;Standard;71.49
12293;2;2382;11.10.2017;True;Approved;Solex;Standard;71.49
12350;2;3111;30.08.2017;True;Approved;Solex;Standard;71.49
12359;2;2192;04.11.2017;True;Approved;Solex;Standard;71.49
12411;2;2638;10.08.2017;False;Approved;Solex;Standard;71.49
12536;2;2693;04.11.2017;False;Approved;Giant Bicycles;Road;590.26
12558;2;1764;28.12.2017;True;Approved;Solex;Standard;71.49
12725;2;378;12.08.2017;True;Approved;Solex;Standard;71.49
12962;2;1522;29.01.2017;True;Approved;Solex;Standard;71.49
13123;2;1289;21.03.2017;False;Approved;Solex;Standard;71.49
13129;2;1239;18.07.2017;False;Approved;Solex;Standard;71.49
13139;2;237;26.02.2017;True;Approved;Giant Bicycles;Road;590.26
13160;2;2163;09.04.2017;False;Approved;Solex;Standard;71.49
13270;2;785;19.06.2017;False;Approved;Solex;Standard;71.49
13387;2;1732;01.03.2017;False;Approved;Solex;Standard;71.49
13424;2;1;21.02.2017;False;Approved;Solex;Standard;71.49
13534;2;2985;17.01.2017;False;Approved;Solex;Standard;71.49
13547;2;893;22.07.2017;False;Approved;Solex;Standard;71.49
13730;2;414;16.10.2017;True;Approved;Giant Bicycles;Road;590.26
13758;2;557;02.07.2017;False;Approved;Solex;Standard;71.49
13765;2;1959;03.05.2017;False;Approved;Solex;Standard;71.49
13791;2;1261;12.11.2017;False;Approved;Solex;Standard;71.49
13795;2;1711;01.06.2017;True;Approved;Giant Bicycles;Road;590.26
13828;2;3031;07.09.2017;False;Approved;Solex;Standard;71.49
13909;2;125;28.08.2017;True;Approved;Solex;Standard;71.49
14072;2;2237;04.10.2017;False;Approved;Solex;Standard;71.49
14085;2;2152;29.06.2017;False;Approved;Solex;Standard;71.49
14199;2;580;06.05.2017;True;Approved;Solex;Standard;71.49
14217;2;1545;23.10.2017;False;Approved;Solex;Standard;71.49
14275;2;2750;12.02.2017;True;Approved;Giant Bicycles;Road;590.26
14278;2;1346;14.12.2017;True;Approved;Solex;Standard;71.49
14299;2;2763;13.04.2017;True;Approved;Solex;Standard;71.49
14352;2;3135;31.05.2017;False;Approved;Solex;Standard;71.49
14367;2;983;29.10.2017;False;Approved;Solex;Standard;71.49
14384;2;2994;04.03.2017;True;Approved;Solex;Standard;71.49
14391;2;1376;17.07.2017;False;Approved;Solex;Standard;71.49
14453;2;2530;09.02.2017;False;Approved;Solex;Standard;71.49
14512;2;38;23.01.2017;True;Approved;Solex;Standard;71.49
14820;2;504;09.02.2017;False;Approved;Giant Bicycles;Road;590.26
14912;2;2908;29.05.2017;False;Approved;Solex;Standard;71.49
14921;2;590;11.09.2017;False;Approved;Solex;Standard;71.49
15163;2;1929;17.09.2017;False;Approved;Solex;Standard;71.49
15211;2;3169;13.07.2017;True;Approved;Solex;Standard;71.49
15319;2;520;05.12.2017;False;Approved;Solex;Standard;71.49
15338;2;465;26.12.2017;True;Approved;Solex;Standard;71.49
15360;2;1035;21.11.2017;True;Approved;Solex;Standard;71.49
15392;2;3131;25.11.2017;False;Approved;Solex;Standard;71.49
15682;2;1966;22.07.2017;True;Approved;Giant Bicycles;Road;590.26
15797;2;304;25.06.2017;True;Approved;Solex;Standard;71.49
15926;2;24;25.01.2017;False;Approved;Solex;Standard;71.49
16096;2;1759;17.09.2017;True;Approved;Giant Bicycles;Road;590.26
16136;2;791;29.08.2017;True;Approved;Solex;Standard;71.49
16306;2;3299;24.04.2017;True;Approved;Solex;Standard;71.49
16349;2;2467;11.09.2017;True;Approved;Solex;Standard;71.49
16456;2;434;14.02.2017;False;Approved;Solex;Standard;71.49
16502;2;606;18.02.2017;True;Approved;Solex;Standard;71.49
16612;2;2274;05.11.2017;True;Approved;Solex;Standard;71.49
16637;2;67;04.08.2017;True;Approved;Solex;Standard;71.49
16714;2;1421;23.03.2017;True;Approved;Solex;Standard;71.49
16780;2;1442;05.09.2017;True;Approved;Solex;Standard;71.49
16918;2;177;22.06.2017;True;Approved;Giant Bicycles;Road;590.26
16932;2;2359;26.05.2017;False;Approved;Giant Bicycles;Road;590.26
16970;2;1315;19.01.2017;False;Approved;Solex;Standard;71.49
17050;2;1914;24.11.2017;True;Approved;Solex;Standard;71.49
17053;2;2680;03.08.2017;False;Cancelled;Solex;Standard;71.49
17074;2;249;13.07.2017;True;Approved;Giant Bicycles;Road;590.26
17137;2;1952;18.03.2017;False;Approved;Solex;Standard;71.49
17214;2;2681;28.08.2017;False;Approved;Solex;Standard;71.49
17251;2;104;05.03.2017;False;Approved;Solex;Standard;71.49
17309;2;403;22.04.2017;False;Approved;Solex;Standard;71.49
17381;2;554;22.11.2017;False;Approved;Solex;Standard;71.49
17494;2;2329;22.12.2017;True;Approved;Solex;Standard;71.49
17510;2;1849;16.08.2017;True;Approved;Solex;Standard;71.49
17528;2;15;20.01.2017;False;Approved;Solex;Standard;71.49
17775;2;1745;16.07.2017;True;Approved;Solex;Standard;71.49
17797;2;2372;14.09.2017;False;Approved;Solex;Standard;71.49
17895;2;2524;19.02.2017;False;Approved;Solex;Standard;71.49
17946;2;3027;08.05.2017;True;Approved;Solex;Standard;71.49
17971;2;2479;24.03.2017;True;Approved;Solex;Standard;71.49
17985;2;1404;24.02.2017;True;Approved;Solex;Standard;71.49
17986;2;518;04.02.2017;False;Approved;Solex;Standard;71.49
18174;2;398;18.12.2017;False;Approved;Solex;Standard;71.49
18260;2;1286;25.10.2017;False;Approved;Giant Bicycles;Road;590.26
18321;2;1306;14.06.2017;True;Approved;Solex;Standard;71.49
18476;2;1200;13.08.2017;False;Approved;Giant Bicycles;Road;590.26
18506;2;324;18.01.2017;False;Approved;Solex;Standard;71.49
18756;2;1744;08.05.2017;False;Approved;Giant Bicycles;Road;590.26
18895;2;197;14.05.2017;True;Approved;Giant Bicycles;Road;590.26
19009;2;1138;31.05.2017;False;Approved;Solex;Standard;71.49
19214;2;1545;27.08.2017;True;Approved;Solex;Standard;71.49
19405;2;745;23.07.2017;True;Approved;Solex;Standard;71.49
19496;2;3028;14.11.2017;;Approved;Giant Bicycles;Road;590.26
19756;2;1430;12.08.2017;False;Approved;Solex;Standard;71.49
19874;2;3420;28.05.2017;True;Approved;Solex;Standard;71.49
19888;2;1686;10.05.2017;True;Approved;Solex;Standard;71.49
2;3;3120;21.05.2017;True;Approved;Trek Bicycles;Standard;2091.47
16;3;2961;10.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
154;3;3383;06.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
165;3;2637;25.10.2017;True;Approved;Trek Bicycles;Standard;2091.47
188;3;1597;15.01.2017;True;Approved;Trek Bicycles;Standard;2091.47
380;3;1683;20.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
484;3;941;04.05.2017;True;Approved;Trek Bicycles;Standard;2091.47
628;3;2060;17.02.2017;True;Approved;Trek Bicycles;Standard;2091.47
631;3;818;20.11.2017;False;Approved;Trek Bicycles;Standard;2091.47
646;3;2590;12.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
740;3;2908;06.02.2017;True;Approved;Trek Bicycles;Standard;2091.47
793;3;283;27.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
798;3;729;06.11.2017;True;Approved;Trek Bicycles;Standard;2091.47
799;3;2508;04.11.2017;True;Approved;Trek Bicycles;Standard;2091.47
879;3;2101;09.11.2017;True;Cancelled;Trek Bicycles;Standard;2091.47
982;3;147;13.01.2017;False;Approved;Trek Bicycles;Standard;2091.47
995;3;1558;05.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
1089;3;1639;30.06.2017;False;Approved;Trek Bicycles;Standard;2091.47
1234;3;2046;08.05.2017;False;Approved;Trek Bicycles;Standard;2091.47
1280;3;3102;28.03.2017;False;Approved;Trek Bicycles;Standard;2091.47
1311;3;1625;08.03.2017;True;Approved;Trek Bicycles;Standard;2091.47
1322;3;3214;23.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
1360;3;3289;17.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
1405;3;16;17.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
1422;3;2469;15.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
1507;3;2985;26.05.2017;True;Approved;Trek Bicycles;Standard;2091.47
1569;3;2901;10.05.2017;True;Approved;Trek Bicycles;Standard;2091.47
1616;3;3040;19.01.2017;True;Cancelled;Trek Bicycles;Standard;2091.47
1647;3;794;09.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
1710;3;919;11.01.2017;False;Approved;Trek Bicycles;Standard;2091.47
1721;3;1317;19.11.2017;False;Approved;Trek Bicycles;Standard;2091.47
1739;3;30;16.06.2017;False;Approved;Trek Bicycles;Standard;2091.47
1769;3;68;07.10.2017;True;Approved;Trek Bicycles;Standard;2091.47
1791;3;2469;10.12.2017;True;Approved;Trek Bicycles;Standard;2091.47
1801;3;1848;28.03.2017;False;Approved;Trek Bicycles;Standard;2091.47
1810;3;320;02.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
1882;3;1503;23.07.2017;False;Approved;Trek Bicycles;Standard;2091.47
1885;3;2560;30.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
1976;3;3474;26.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
2171;3;569;11.05.2017;False;Approved;Trek Bicycles;Standard;2091.47
2191;3;2857;10.02.2017;True;Approved;Trek Bicycles;Standard;2091.47
2275;3;92;26.11.2017;False;Approved;Trek Bicycles;Standard;2091.47
2311;3;1502;17.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
2333;3;1138;14.01.2017;False;Approved;Trek Bicycles;Standard;2091.47
2465;3;363;31.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
2582;3;173;18.11.2017;False;Approved;Trek Bicycles;Standard;2091.47
2583;3;851;21.12.2017;True;Approved;Trek Bicycles;Standard;2091.47
2598;3;2506;18.02.2017;True;Approved;Trek Bicycles;Standard;2091.47
2646;3;576;30.10.2017;True;Approved;Trek Bicycles;Standard;2091.47
2670;3;647;22.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
2684;3;1752;11.07.2017;True;Approved;Trek Bicycles;Standard;2091.47
2745;3;310;28.09.2017;True;Approved;Trek Bicycles;Standard;2091.47
2746;3;3242;03.09.2017;True;Approved;Trek Bicycles;Standard;2091.47
2759;3;1492;08.11.2017;True;Approved;Trek Bicycles;Standard;2091.47
2783;3;272;24.03.2017;False;Approved;Trek Bicycles;Standard;2091.47
2805;3;2504;10.09.2017;False;Approved;Trek Bicycles;Standard;2091.47
2876;3;2454;13.05.2017;True;Approved;Trek Bicycles;Standard;2091.47
2949;3;93;26.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
2961;3;1308;15.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
3060;3;935;14.04.2017;False;Approved;Trek Bicycles;Standard;2091.47
3167;3;986;31.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
3175;3;1240;25.12.2017;False;Approved;Trek Bicycles;Standard;2091.47
3177;3;2221;27.09.2017;True;Approved;Trek Bicycles;Standard;2091.47
3277;3;3015;21.04.2017;False;Approved;Trek Bicycles;Standard;2091.47
3313;3;1266;17.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
3389;3;934;08.10.2017;True;Approved;Trek Bicycles;Standard;2091.47
3522;3;1360;19.03.2017;True;Approved;Trek Bicycles;Standard;2091.47
3524;3;2510;01.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
3529;3;1825;05.07.2017;False;Approved;Trek Bicycles;Standard;2091.47
3535;3;685;04.07.2017;True;Approved;Trek Bicycles;Standard;2091.47
3569;3;248;08.06.2017;False;Approved;Trek Bicycles;Standard;2091.47
3578;3;2454;14.01.2017;False;Approved;Trek Bicycles;Standard;2091.47
3625;3;2549;18.06.2017;False;Approved;Trek Bicycles;Standard;2091.47
3687;3;3378;13.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
3869;3;1379;02.12.2017;False;Approved;Trek Bicycles;Standard;2091.47
3990;3;2745;31.01.2017;False;Approved;Trek Bicycles;Standard;2091.47
4003;3;2893;01.11.2017;False;Approved;Trek Bicycles;Standard;2091.47
4027;3;1402;10.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
4113;3;875;04.01.2017;True;Approved;Trek Bicycles;Standard;2091.47
4146;3;3268;09.05.2017;False;Approved;Trek Bicycles;Standard;2091.47
4147;3;1589;21.04.2017;True;Approved;Trek Bicycles;Standard;2091.47
4262;3;1984;06.07.2017;True;Approved;Trek Bicycles;Standard;2091.47
4290;3;1503;15.01.2017;True;Approved;Trek Bicycles;Standard;2091.47
4300;3;1558;30.05.2017;False;Approved;Trek Bicycles;Standard;2091.47
4417;3;1848;08.03.2017;True;Approved;Trek Bicycles;Standard;2091.47
4472;3;2992;05.01.2017;True;Approved;Trek Bicycles;Standard;2091.47
4494;3;682;15.07.2017;False;Approved;Trek Bicycles;Standard;2091.47
4528;3;65;18.03.2017;False;Approved;Trek Bicycles;Standard;2091.47
4551;3;3212;06.07.2017;False;Approved;Trek Bicycles;Standard;2091.47
4563;3;2580;27.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
4584;3;363;16.12.2017;True;Approved;Trek Bicycles;Standard;2091.47
4670;3;2701;18.09.2017;True;Approved;Trek Bicycles;Standard;2091.47
4699;3;2771;13.04.2017;False;Approved;Trek Bicycles;Standard;2091.47
4778;3;21;22.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
4781;3;655;02.11.2017;True;Approved;Trek Bicycles;Standard;2091.47
4902;3;2858;18.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
4943;3;1378;05.05.2017;True;Approved;Trek Bicycles;Standard;2091.47
4944;3;2404;26.06.2017;False;Approved;Trek Bicycles;Standard;2091.47
4968;3;2992;08.01.2017;False;Approved;Trek Bicycles;Standard;2091.47
5004;3;2046;24.09.2017;False;Approved;Trek Bicycles;Standard;2091.47
5069;3;3017;07.07.2017;False;Approved;Trek Bicycles;Standard;2091.47
5102;3;165;19.09.2017;True;Approved;Trek Bicycles;Standard;2091.47
5234;3;2684;27.02.2017;True;Approved;Trek Bicycles;Standard;2091.47
5321;3;8;08.12.2017;True;Approved;Trek Bicycles;Standard;2091.47
5330;3;536;12.11.2017;False;Approved;Trek Bicycles;Standard;2091.47
5465;3;941;02.03.2017;False;Approved;Trek Bicycles;Standard;2091.47
5481;3;2983;26.07.2017;False;Approved;Trek Bicycles;Standard;2091.47
5584;3;2841;09.10.2017;False;Approved;Trek Bicycles;Standard;2091.47
5608;3;769;29.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
5624;3;2791;16.12.2017;False;Approved;Trek Bicycles;Standard;2091.47
5676;3;1988;28.06.2017;False;Approved;Trek Bicycles;Standard;2091.47
5706;3;1299;15.10.2017;True;Approved;Trek Bicycles;Standard;2091.47
5734;3;934;18.08.2017;True;Approved;Trek Bicycles;Standard;2091.47
5743;3;2070;24.09.2017;;Approved;Trek Bicycles;Standard;2091.47
5758;3;156;14.12.2017;True;Approved;Trek Bicycles;Standard;2091.47
5801;3;2794;16.08.2017;False;Approved;Trek Bicycles;Standard;2091.47
5892;3;1590;22.03.2017;False;Approved;Trek Bicycles;Standard;2091.47
6086;3;726;08.09.2017;False;Approved;Trek Bicycles;Standard;2091.47
6232;3;3045;09.06.2017;True;Approved;Trek Bicycles;Standard;2091.47
6267;3;724;02.09.2017;True;Approved;Trek Bicycles;Standard;2091.47
6299;3;153;02.10.2017;True;Approved;Trek Bicycles;Standard;2091.47
6347;3;2007;07.12.2017;False;Approved;Trek Bicycles;Standard;2091.47
6489;3;2590;10.11.2017;True;Approved;Trek Bicycles;Standard;2091.47
6599;3;68;11.02.2017;True;Approved;Trek Bicycles;Standard;2091.47
